index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.0,-0.0665,0.11049999999999999,-0.05,0.0,0.0,4.920012792586338,1,0.07998720741366228,0.0,0.0013526627224379568,1.734723475976807e-18,0.1805329252341198
1,2.507878831825182e-10,-0.06647351766449781,0.11014020624510451,-0.04965677432693317,-3.450983194407869e-12,0.0005452863786253966,4.9999999999816165,1,1.8383516930953192e-11,6.77121780670191e-11,0.0013671094517016006,6.28007316677695e-09,0.1799777246018206
2,5.015792606763485e-10,-0.06655118899797494,0.10995451485025698,-0.04937932013786663,-6.872922457987169e-12,0.0010864030510371852,4.999999999991255,1,8.745004720367433e-12,3.5368095512298313e-11,0.0013815560809089496,5.0593026539236184e-09,0.17942251646866714
3,7.52372294744081e-10,-0.06662503563131245,0.10976382414525819,-0.04910186413393041,-1.0265804105618716e-11,0.0016286912971190818,4.999999999990341,1,9.658940314238862e-12,3.509615460150784e-11,0.0013960027421884226,5.060011883513991e-09,0.17886730955698477
4,1.0031694877607445e-09,-0.06669506996851247,0.10956812925113187,-0.04882437033682552,-1.3629660559181487e-11,0.0021721336428574055,4.999999999985269,1,1.4731327269146277e-11,3.483454098045667e-11,0.0014104494034782012,5.0608943873423094e-09,0.17831210264546846
5,1.2539702938332087e-09,-0.06676130358651006,0.10936742550492008,-0.04854680431983438,-1.6964485439900362e-11,0.0027167119014231984,4.999999999992212,1,7.788436562350398e-12,3.458308743804719e-11,0.0014248960647781183,5.0619540689594945e-09,0.17775689573412107
6,1.5047738525747408e-09,-0.06682374651449924,0.10916170682212133,-0.04826913269984511,-2.0270264117420943e-11,0.0032624088033797157,4.9999999999913864,1,8.613554314251815e-12,3.434210289574622e-11,0.0014393427260884833,5.063210929815047e-09,0.17720168882296344
7,1.7555802436424994e-09,-0.06688240759207088,0.10895096574569917,-0.047991322411133824,-2.3547002001844952e-11,0.003809207579603509,4.999999999994283,1,5.717204487609706e-12,3.4111872386186084e-11,0.0014537893874095827,5.064691431990421e-09,0.17664648191202126
8,2.006389703461524e-09,-0.0669372943816917,0.1087351934476545,-0.04771334090629375,-2.6794709368558758e-11,0.004357092073126268,4.999999999987848,1,1.2152057138337113e-11,3.389276070030303e-11,0.0014682360487417814,5.066422428115325e-09,0.17609127500132532
9,2.2572015136710883e-09,-0.06698841307852983,0.10851437973266095,-0.047435156366752516,-3.0013367571417446e-11,0.004906046855843336,4.999999999971236,1,2.8763658121988556e-11,3.3685067938773337e-11,0.0014826827100853806,5.068430350448223e-09,0.17553606809089822
10,2.5080169333451457e-09,-0.06703576852534701,0.10828851305013973,-0.0471567376899576,-3.3202999294484504e-11,0.005456057218518683,4.99999999998298,1,1.70201630567135e-11,3.348902652787192e-11,0.0014971293714406142,5.070738809671154e-09,0.17498086118076644
11,2.7588345579355165e-09,-0.06707936422582467,0.10805758050446283,-0.046878054476861344,-3.636358527090035e-11,0.006007109161382912,4.999999999991984,1,8.01581023779363e-12,3.330503709916349e-11,0.0015115760328078829,5.073378558074543e-09,0.17442565427095919
12,3.009654909967069e-09,-0.06711920267739557,0.10782156787850633,-0.04659907631890998,-3.9495128214496894e-11,0.0065591889904104755,4.999999999991626,1,8.37374614093278e-12,3.3133399182633205e-11,0.0015260226941874885,5.076377681129442e-09,0.17387044736150847
13,3.2604790339878075e-09,-0.06715528486836275,0.10758045960866086,-0.04631977389369907,-4.2597662540134556e-11,0.007112283935082773,4.999999999983068,1,1.6932233393163187e-11,3.2974472172856644e-11,0.0015404693555797896,5.079762289739855e-09,0.1733152404524383
14,3.511303436580304e-09,-0.06718761047964329,0.10733423880217148,-0.046040118538093346,-4.5671120566178766e-11,0.007666381905904051,4.999999999981338,1,1.866240495473903e-11,3.28285285764919e-11,0.0015549160169850613,5.083564547305031e-09,0.17276003354378064
15,3.7621318186075675e-09,-0.06721617822320076,0.10708288724919407,-0.04576008150260807,-4.871555882747856e-11,0.008221471075167719,4.999999999985363,1,1.4637180356658064e-11,3.269599401672786e-11,0.0015693626784037298,5.0878135803230656e-09,0.17220482663556733
16,4.012963413225219e-09,-0.06724098519628423,0.10682638539885338,-0.045479635372501534,-5.17309711317871e-11,0.008777540676219912,4.999999999992947,1,7.0530248308386945e-12,3.25773083737696e-11,0.0015838093398362358,5.0925454736007445e-09,0.17164961972783196
17,4.263798537850715e-09,-0.06726202743859822,0.1065647123769843,-0.04519875283660027,-5.4717371114123415e-11,0.009334580311729311,4.999999999991356,1,8.643752380521619e-12,3.2472676041129015e-11,0.0015982560012827857,5.097787319171883e-09,0.17109441282060478
18,4.5146326196599934e-09,-0.06727929956188475,0.1062978459725482,-0.04491740750272117,-5.7674680776824836e-11,0.00989258041225823,4.999999999992056,1,7.94386778579792e-12,3.238254671916347e-11,0.0016127026627438296,5.103573965437302e-09,0.1705392059139193
19,4.7654704435976736e-09,-0.06729279510775146,0.10602576263822963,-0.044635573088268765,-6.060297890514002e-11,0.010451531784095965,4.999999999986734,1,1.326583287664107e-11,3.230745042640159e-11,0.0016271493242198992,5.109943343157804e-09,0.16998399900781486
20,5.016312920462196e-09,-0.06730250635423281,0.10574843747792292,-0.044353223836688445,-6.350227265101074e-11,0.011011425844792573,4.999999999995656,1,4.3440806507533125e-12,3.2247731477550484e-11,0.0016415959857113407,5.116930562469511e-09,0.16942879210232573
21,5.2671543064450155e-09,-0.06730842375345299,0.10546584424397894,-0.044070335786373725,-6.637248837964627e-11,0.011572255332481666,4.999999999985535,1,1.446487374323624e-11,3.220365308644215e-11,0.0016560426472184177,5.124568510829601e-09,0.16887358519748508
22,5.5179991934057525e-09,-0.06731053758011152,0.1051779553150018,-0.04378688299847646,-6.921368632358651e-11,0.012134012204364143,4.999999999999819,1,1.8118839761882555e-13,3.217600098248022e-11,0.0016704893087419181,5.132903104642083e-09,0.16831837829334137
23,5.768846238285449e-09,-0.06730883597664626,0.10488474169511926,-0.043502841983269765,-7.202585046456917e-11,0.012696690108992938,4.999999999995541,1,4.458655666894629e-12,3.2164915206534374e-11,0.001684935970281983,5.141964321056579e-09,0.167763171389923
24,6.019697536535727e-09,-0.06730330587290602,0.10458617299860734,-0.04321818959050906,-7.480900841104001e-11,0.013260283211646769,4.999999999981078,1,1.8921753053291468e-11,3.217103879897916e-11,0.0016993826318392564,5.151801274655906e-09,0.1672079644872805
