index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.0,-0.1,0.15,-0.045500000000000006,0.0,-0.012,5.0207177821632065,1,0.020717782163206522,0.0,0.00026250563903843817,0.0,0.18203292523411982
1,-6.378279980197715e-11,-0.10007279238727562,0.14972519889043456,-0.04517678740486974,2.3276180893105936e-12,-0.011216724576555683,4.999999999993028,1,6.972200594645983e-12,4.0385596480870023e-11,0.00027726413762782336,6.847410414791419e-09,0.1812740307123863
2,-1.275672771742597e-10,-0.10011666653895505,0.14941110970419344,-0.044850956635518996,4.647506710112975e-12,-0.010425690834164973,4.999999999985141,1,1.4859224961583095e-11,4.4378634400983046e-11,0.0002920225998246477,7.042734363053922e-09,0.1805151295385656
3,-1.9135464910001863e-10,-0.10015573249176207,0.14909110686149749,-0.044525759486654895,6.9596701944276135e-12,-0.009632917824742987,4.999999999979736,1,2.0263790645458357e-11,4.412285141566648e-11,0.00030678105777264854,7.049096969742004e-09,0.17975622817578232
4,-2.551442828835641e-10,-0.10018998853828079,0.14876516961494732,-0.044201163521471507,9.264118097909873e-12,-0.00883841913421748,4.999999999979225,1,2.077538141520563e-11,4.387735426385644e-11,0.0003215395157309328,7.0556034632771635e-09,0.17899732681314198
5,-3.1893749749676707e-10,-0.10021943157459175,0.1484332759389344,-0.043877137357928024,1.1560855995244454e-11,-0.008042207222970776,4.999999999985816,1,1.4184209362611e-11,4.3642422145336124e-11,0.0003362979736997798,7.062284455306092e-09,0.17823842545067553
6,-3.827342709355405e-10,-0.10024405718239011,0.14809540269933918,-0.04355365067134931,1.3849903351084807e-11,-0.0072442936998948024,4.999999999985641,1,1.4359180511291925e-11,4.3418290897678766e-11,0.0003510564316794255,7.069171398585224e-09,0.177479524088415
7,-4.465333983070806e-10,-0.10026385974460739,0.14775152556911458,-0.043230673786541315,1.6131221758742407e-11,-0.006444689530230373,4.999999999991513,1,8.487432978654397e-12,4.320521629230011e-11,0.00036581488967012653,7.0762895376109e-09,0.17672062272638495
8,-5.103336477890462e-10,-0.1002788322622469,0.14740161916874941,-0.042908178335708466,1.8404808124450434e-11,-0.005643404701285561,4.999999999986855,1,1.3145040611561853e-11,4.300324681113292e-11,0.0003805733476719298,7.083665930250246e-09,0.1759617213646109
9,-5.741385281439256e-10,-0.10028896641784583,0.14704565702064626,-0.042586137035831945,2.067071629366939e-11,-0.004840448335980935,4.9999999999847375,1,1.5262457964126952e-11,4.281290536857175e-11,0.0003953318056853592,7.0913368082479505e-09,0.17520282000313217
10,-6.379474966330728e-10,-0.10029425248135183,0.14668361162500052,-0.04226452403321325,2.292895031033041e-11,-0.004035828518296159,4.999999999980979,1,1.9021229036297882e-11,4.263436707481859e-11,0.00041009026371058906,7.099335618012989e-09,0.1744439186419802
11,-7.017541080586265e-10,-0.1002946795522777,0.14631545426156603,-0.04194331401203707,2.5179390406619643e-11,-0.0032295527443154622,4.999999999996536,1,3.4638958368304884e-12,4.2467866872156166e-11,0.00042484872174785703,7.107690115054638e-09,0.17368501728118432
12,-7.655671704932723e-10,-0.10029023536843765,0.14594115513500355,-0.04162248287910991,2.74221890683913e-11,-0.002421627574111486,4.99999999998855,1,1.1450396186774014e-11,4.2313703021470325e-11,0.00043960717979745894,7.116432850658949e-09,0.17292611592077461
13,-8.293835968130884e-10,-0.10028090640164848,0.14556068328668362,-0.04130200739452444,2.965729552488785e-11,-0.0016120588171803188,4.999999999983869,1,1.6131096458593674e-11,4.217216337339588e-11,0.00045436563785968345,7.125598941810446e-09,0.1721672145607892
14,-8.931996670314577e-10,-0.10026667769504968,0.1451740067211433,-0.04098186575900526,3.188465095014945e-11,-0.0008008512342340777,4.999999999985249,1,1.475086719437968e-11,4.204357047183376e-11,0.00046912409593485345,7.135227385801653e-09,0.17140831320126512
15,-9.57019155376722e-10,-0.10024753303531951,0.1447810922463074,-0.0406620369473918,3.4104330763821275e-11,1.199112828985357e-05,4.999999999985504,1,1.4495959987925744e-11,4.19281393120157e-11,0.0004838825540231847,7.1453484552149385e-09,0.17064941184223303
16,-1.0208428271976777e-09,-0.10022345505933086,0.14438190535536594,-0.0403425002626418,3.631632967835932e-11,0.0008264647169940876,4.999999999984611,1,1.538857929972437e-11,4.1826339863584934e-11,0.0004986410121251457,7.156000022664229e-09,0.16989051048373205
17,-1.0846695412862362e-09,-0.10019442482249448,0.14397641058737246,-0.04002323693764394,3.852065128231315e-11,0.0016425672810816013,4.9999999999944755,1,5.524469770534779e-12,4.173847559875393e-11,0.00051339947024104,7.167225068089524e-09,0.1691316091258041
18,-1.1484972402987938e-09,-0.10016042213872428,0.14356457120535643,-0.03970422880817322,4.0717253937699975e-11,0.002460297207181042,5.000000000003519,1,3.518962898851896e-12,4.166473460191864e-11,0.0005281579283710576,7.179054303920358e-09,0.1683727077684797
19,-1.2123266444150947e-09,-0.10012142556480685,0.14314634917670233,-0.03938545831433021,4.2906148251309454e-11,0.0032796535247477856,4.999999999984775,1,1.5225154470499547e-11,4.160569353485799e-11,0.0005429163865157753,7.191534977865459e-09,0.1676138064118066
20,-1.2761594971133457e-09,-0.10007741211283062,0.1427217054101533,-0.03906690956215471,4.5087365897521855e-11,0.004100636443128399,4.999999999986301,1,1.3699263945454732e-11,4.1561527476783046e-11,0.0005576748446753664,7.2047055944521884e-09,0.16685490505582426
21,-1.3399963921229863e-09,-0.10002835756116972,0.14229059943331318,-0.0387485670610821,4.726091862565109e-11,0.004923246722486519,4.999999999982614,1,1.738609256562995e-11,4.153274977357777e-11,0.0005724333028503445,7.218608128207696e-09,0.1660960037005728
