index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.0,-0.1,0.15,-0.047,0.0,-0.009000000000000001,5.00431136215255,1,0.0043113621525501244,0.0,3.0003869991209083e-05,8.673617379884035e-19,0.1805329252341198
1,-6.730819150069422e-11,-0.10005874062095846,0.14970426053838942,-0.04666923479151312,2.8882429222184455e-12,-0.008214753814607234,4.999999999982613,1,1.738698074404965e-11,4.335889259254297e-11,4.606936959384005e-05,7.004788296322799e-09,0.1797713939228091
2,-1.346197867306169e-10,-0.10010760755196646,0.1493955254989597,-0.04633830128810313,5.7677019627980064e-12,-0.007426547077885556,4.999999999995552,1,4.447997525858227e-12,4.3992186232942794e-11,6.213482647086845e-05,7.0511942538327766e-09,0.17900985565311478
3,-2.0193087555322417e-10,-0.10015161382883664,0.14908079703739538,-0.0460079814621973,8.638308721503439e-12,-0.006636593855210942,4.999999999987186,1,1.2813750061013707e-11,4.373494238182186e-11,7.820028245735662e-05,7.0571491765616904e-09,0.17824831734296978
4,-2.6924810445098545e-10,-0.10019075927429498,0.1487600553551234,-0.04567824113378486,1.1500171591962265e-11,-0.005844908745899158,4.999999999980734,1,1.9266366280135117e-11,4.348810690007145e-11,9.426573845425053e-05,7.063256981505526e-09,0.17748677903297455
5,-3.365687585245848e-10,-0.10022504228133618,0.1484332794727175,-0.04534904733858266,1.4353256754072837e-11,-0.005051505341844106,4.999999999986176,1,1.3823608924212749e-11,4.325187051549733e-11,0.00011033119446174183,7.069549410922624e-09,0.1767252407231647
6,-4.0388993289682666e-10,-0.10025445988142348,0.14810044724451338,-0.04502036817643008,1.7197512880590438e-11,-0.004256396366105071,4.999999999988379,1,1.1620926443356439e-11,4.302645170546969e-11,0.0001263966504800483,7.076052570842342e-09,0.17596370241356435
7,-4.712166852507765e-10,-0.1002790077539165,0.14776153535959197,-0.04469217279168117,2.0033032370433318e-11,-0.003459593684081453,4.999999999990785,1,9.2148511043888e-12,4.2812108840860216e-11,0.00014246210650942662,7.0827986568830484e-09,0.17520216410420705
8,-5.385457427101214e-10,-0.10029868019316446,0.14741651936991096,-0.04436443149645863,2.285976196004124e-11,-0.0026611082412870764,4.9999999999800355,1,1.9964474518019415e-11,4.260907860763765e-11,0.00015852756255011708,7.089815508771842e-09,0.17444062579511846
9,-6.058787791359641e-10,-0.10031347009077979,0.14706537370802072,-0.044037115841503806,2.5677717027810694e-11,-0.0018609500279510097,4.999999999986517,1,1.3483436589467601e-11,4.2417640176710034e-11,0.00017459301860239638,7.097135674698941e-09,0.17367908748633423
10,-6.73214469113151e-10,-0.10032336915534712,0.1467080715303452,-0.04371019784746258,2.8486892271240884e-11,-0.001059128471296963,4.999999999987605,1,1.2395418025334948e-11,4.223805191633146e-11,0.0001906584746665247,7.104789330551586e-09,0.1729175491778813
11,-7.405531389099504e-10,-0.10032836756971965,0.14634458495927516,-0.04338365119996491,3.1287294801054944e-11,-0.0002556518252696706,4.999999999979984,1,2.0015988866362022e-11,4.2070634632331325e-11,0.0002067239307428212,7.112813571074852e-09,0.17215601086979923
12,-8.078963331637741e-10,-0.10032845418483105,0.1459748849432673,-0.04305745056867539,3.407894816407554e-11,0.0005494724822415203,4.999999999987681,1,1.2319034681240737e-11,4.191565361139868e-11,0.0002227893868315531,7.121239288511671e-09,0.1713944725621174
13,-8.7524090077953e-10,-0.10032361671776674,0.14559894109657287,-0.042731570881381103,3.6861802596837866e-11,0.0013562374818268173,4.999999999981593,1,1.8406609569865395e-11,4.177325097971077e-11,0.00023885484293286087,7.1300975005967385e-09,0.17063293425486745
