index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,8.205051749198143e-09,-0.11060656207688477,0.15810487979699223,-0.04617367004753453,-1.541343834294509e-10,0.011365094220317689,4.999998801938678,1,1.1980613221496128e-06,0.0,3.4354667548253115e-10,0.0,0.16184318334122877
1,8.075779110987711e-09,-0.11056465722275262,0.15770416574254803,-0.04586770590734058,-1.52148194432299e-10,0.012117720952317374,4.999999999976829,1,2.3170798613136867e-11,5.456671646301493e-11,1.342002141673307e-05,3.414098691839805e-09,0.16114340166934735
2,7.94650476949533e-09,-0.11051869811952142,0.1572984061903983,-0.04556216778668723,-1.5017774886300098e-10,0.012871768364642438,4.999999999976144,1,2.3855584174725664e-11,5.429180237873591e-11,2.684033153847656e-05,3.416025356509077e-09,0.16044361658528747
3,7.817226822766777e-09,-0.11046867508028167,0.15688757145589796,-0.04525702420589244,-1.4822302523965954e-10,0.013627221563070259,4.999999999987753,1,1.2247092229245027e-11,5.4026465187561195e-11,4.02606416697619e-05,3.418055897236675e-09,0.15974383150132584
4,7.68794701204372e-09,-0.11041457562672094,0.15647163097154165,-0.044952250306074894,-1.4628404875068434e-10,0.014384073777886405,4.999999999979685,1,2.0315304993800964e-11,5.3771034988415673e-11,5.3680951810922146e-05,3.420215981215589e-09,0.15904404641748687
5,7.558663539096161e-09,-0.1103563869226466,0.15605055281171898,-0.044647819687773926,-1.4436077112074308e-10,0.015142317699031998,4.999999999981158,1,1.8841816995518457e-11,5.3525919920306265e-11,6.710126196236584e-05,3.422521284129896e-09,0.15834426133378934
6,7.429377738236158e-09,-0.1102940950327033,0.1556243042697711,-0.04434370708801103,-1.4245322411412004e-10,0.015901946834821545,4.999999999977202,1,2.2797763676862814e-11,5.329125051675175e-11,8.052157212422394e-05,3.424982028393984e-09,0.15764447625024158
7,7.300088881446563e-09,-0.11022768501495846,0.1551928517686033,-0.04403988801600308,-1.4056139064144175e-10,0.016662955329623138,4.999999999982213,1,1.7786661032914708e-11,5.3067201522075345e-11,9.39418822966734e-05,3.4276087734272045e-09,0.15694469116685417
8,7.170798093029027e-09,-0.11015714077940174,0.15475616096559777,-0.04373633925517668,-1.3868530567112605e-10,0.01742533821945361,4.999999999977274,1,2.2725821224867104e-11,5.285408986457274e-11,0.0001073621924800334,3.430418510462074e-09,0.15624490608364652
9,7.041505446285065e-09,-0.11008244531064758,0.15431419654565434,-0.04343303800077304,-1.3682495801979868e-10,0.018189090999257675,4.999999999992251,1,7.749356711883593e-12,5.2652132732045107e-11,0.00012078250267452078,3.4334220415679985e-09,0.155545121000628
