index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,0.0,0.00017747149405042306,0.0,0.15053331358836075
1,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,1.2711562899010094e-05,0.00017747149405042306,0.0006812254422186921,0.15053331358836075
2,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,2.5423125798020188e-05,0.00017747149405042306,0.001362450884437384,0.15053331358836075
3,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,3.8134688697030276e-05,0.00017747149405042306,0.002043676326656075,0.15053331358836075
4,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,5.0846251596040375e-05,0.00017747149405042306,0.0027249017688747612,0.15053331358836075
5,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,6.355781449505133e-05,0.00017747149405042306,0.003406127211093454,0.15053331358836075
6,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,7.626937739406055e-05,0.00017747149405042306,0.004087352653312148,0.15053331358836075
7,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,8.898094029307152e-05,0.00017747149405042306,0.0047685780955308375,0.15053331358836075
8,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,0.00010169250319208162,0.00017747149405042306,0.005449803537749525,0.15053331358836075
9,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,0.00011440406609109084,0.00017747149405042306,0.006131028979968218,0.15053331358836075
10,0.004946928471340618,-0.11893277014464315,0.16270755989239577,-0.04136827321652618,-9.664799752078914e-05,0.02159401929203307,5.000099341280236,1,9.934128023569855e-05,0.0001271156289901018,0.00017747149405042306,0.006812254422186906,0.15053331358836075
11,0.00494692846465399,-0.11893276998197465,0.16270756022248187,-0.0413682733797977,-9.66479959278132e-05,0.021594019534218776,5.0001014590612805,1,0.00010145906128045112,0.0001398268760329729,0.00017747117819495934,0.007493479293286615,0.1505333130166914
12,0.0049469284358241205,-0.11893276927967422,0.1627075616456613,-0.04136827408275026,-9.66479890595948e-05,0.021594020578414825,5.000110598906267,1,0.00011059890626707869,0.0001525370758792691,0.00017746981514515573,0.00817470227115559,0.1505333105499683
13,0.004946928396714525,-0.11893276852327407,0.16270756361944963,-0.04136827423292926,-9.664797974242827e-05,0.021594021994927975,5.000124332514832,1,0.00012433251483212615,0.00016524656522730292,0.00017746774159875246,0.008855923721140229,0.15053330655345748
14,0.004946928362276276,-0.1189327685249415,0.16270756533327363,-0.041368271619622955,-9.664797153817792e-05,0.021594023242238258,5.000140270605189,1,0.0001402706051889524,0.00017795564664340938,0.00017746526012170176,0.009537143597737066,0.15053330098073564
15,0.004946928346579859,-0.11893276852669693,0.16270756619274676,-0.04136827043122264,-9.664796779882946e-05,0.021594023810741773,5.000147856700141,1,0.00014785670014116903,0.00019066602846949334,0.0001774640790515815,0.01021836642871637,0.15053329836613946
16,0.004946928261969513,-0.11893276985998055,0.16270756867126895,-0.041368266473138356,-9.664795538347929e-05,0.02159402632269674,5.000163529168771,1,0.00016352916877071522,0.00020337491660321017,0.00017746140429222737,0.010899584263272939,0.15053329075091687
17,0.0049469266657604215,-0.11893280839517961,0.16270759351611408,-0.04136822837304794,-9.664783490306372e-05,0.021594065594694768,5.000166858857821,1,0.00016685885782141696,0.00021607905641326118,0.00017745398121142274,0.011580746036452625,0.1505332270693076
18,0.0042461017832308885,-0.117649270483834,0.15221876593487305,-0.031248921953565365,-7.853445688033197e-05,0.03292182275918997,4.999994805766125,1,5.194233875016607e-06,2.0354982646918542e-07,5.133856579712611e-05,2.157464504020577e-05,0.13829138230690216
19,0.004207171400299051,-0.11746653807669584,0.1516928290656584,-0.031037128391595573,-7.757137527078304e-05,0.03373339749559856,4.99999999996317,1,3.683009452970509e-11,2.1289317156201058e-07,6.404930344019251e-05,2.2564961633040334e-05,0.13761121318264602
20,0.004168241675944843,-0.11728001698560822,0.15116127789511283,-0.03082413871021275,-7.66128137054338e-05,0.034545545444266,4.999999999985417,1,1.4583001473056356e-11,2.220340106748276e-07,7.676089306713778e-05,2.3533369434146997e-05,0.13693110020799054
21,0.004129310932871527,-0.11708962572311461,0.15062399717562572,-0.030609967587798315,-7.565874980253484e-05,0.03535837140299656,4.9999999999799405,1,2.0059509608927328e-11,2.309678605411561e-07,8.947248278967369e-05,2.4479793175710012e-05,0.1362509870251936
22,0.004090379187867347,-0.11689531832712598,0.15008094556664528,-0.03039464734558931,-7.47091833139232e-05,0.03617190307095067,4.9999999999705205,1,2.9479529928266857e-11,2.3969470872148506e-07,0.00010218407195108322,2.5404231827211158e-05,0.1355708736359934
23,0.00405144645772558,-0.11669704762097653,0.14953208122198713,-0.03017821218200057,-7.376411399500948e-05,0.03698616931500837,4.9999999999898375,1,1.0162537478208833e-11,2.4821454366123514e-07,0.00011489566020332394,2.6306684373056037e-05,0.13489076004266057
24,0.0040125127590781556,-0.11649476597778297,0.14897736021928518,-0.029960693721945042,-7.282354160496643e-05,0.03780119805452911,4.999999999980643,1,1.935696047894453e-11,2.5652735296322073e-07,0.0001276072473472805,2.718714981240961e-05,0.13421064624747803
25,0.003973578108530528,-0.11628842465371533,0.14841673773840103,-0.029742124567610738,-7.188746590993132e-05,0.03861701796696026,4.999999999978438,1,2.156230749505994e-11,2.646331238289633e-07,0.00014031883326622884,2.8045627162682786e-05,0.1335305322527632
26,0.003934642522640736,-0.11607797385101834,0.14785016784016236,-0.029522537772607764,-7.095588667935307e-05,0.03943365824627325,4.999999999980803,1,1.9197088363398507e-11,2.7253184379819883e-07,0.00015303041789126607,2.888211545587367e-05,0.13285041806086995
27,0.0038957060178806354,-0.11586336284835384,0.14727760309840582,-0.02930196590955993,-7.002880368806694e-05,0.04025114816887725,4.9999999999722835,1,2.7716495765162108e-11,2.802234998044581e-07,0.00016574200118262732,2.9696613740727946e-05,0.1321703036741601
28,0.003856768610681479,-0.11564453977058808,0.14669899493655583,-0.029080442174427693,-6.910621671678193e-05,0.041069517631116235,4.999999999985996,1,1.4003909143411875e-11,2.877080784492411e-07,0.0001784535831199982,3.0489121083215285e-05,0.1314901890950429
29,0.0038178303173598384,-0.11542145195563147,0.14611429276765972,-0.028857998066328397,-6.818812554856448e-05,0.04188879605592846,4.999999999965431,1,3.4568792273148574e-11,2.9498556609583837e-07,0.0001911651636952491,3.1259636562852716e-05,0.13081007432593875
30,0.0037788911542278275,-0.11519404530950851,0.14552344515506935,-0.028634666858430937,-6.727452996836941e-05,0.0427090140580893,4.99999999989593,1,1.0406964179310307e-10,3.020559501718669e-07,0.0002038767429096769,3.200815927260959e-05,0.13012995936932176
31,0.0037399511374919337,-0.11496226480689611,0.14492639866639848,-0.028410480479491743,-6.636542977599091e-05,0.043530201972373554,4.999999999977808,1,2.219202599462733e-11,3.089192146147974e-07,0.0002165883207704059,3.273468833167312e-05,0.12944984422767483
32,0.0037010102833344312,-0.11472605398626448,0.14432309875630842,-0.02818547218627017,-6.546082476193743e-05,0.044352391138287886,4.999999999979969,1,2.0031087899496924e-11,3.155753471510355e-07,0.00022929989728879337,3.3439222861618336e-05,0.12876972890352625
33,0.0036620686078586043,-0.11448535529215906,0.14371348891268143,-0.027959674309538465,-6.456071473034533e-05,0.045175612842217994,4.999999999965858,1,3.4141578453272814e-11,3.2202433249129876e-07,0.00024201147247974447,3.4121762008927414e-05,0.12808961339942518
34,0.003623126127130661,-0.11424010973501039,0.14309751119626887,-0.027733119959269564,-6.366509948641811e-05,0.04599989914274411,4.9999999999649205,1,3.5079494864476146e-11,3.2826615616901663e-07,0.0002547230463609679,3.478230493277606e-05,0.12740949771797447
35,0.0035841828571667,-0.11399025686245315,0.14247510613917472,-0.027505842913860427,-6.277397883924469e-05,0.04682528283273874,4.9999999999658025,1,3.419753369371392e-11,3.343008036844894e-07,0.0002674346189518165,3.542085080801298e-05,0.12672938186179208
36,0.003545238813834687,-0.11373573539998341,0.14184621120785096,-0.02727787350690267,-6.188735260628693e-05,0.04765179550378721,4.999999999971138,1,2.886224592657527e-11,3.401282579960017e-07,0.0002801461902725401,3.603739882914832e-05,0.12604926583352735
37,0.003506294013073694,-0.11347648185688552,0.14121076355518528,-0.02704924655150167,-6.100522059985918e-05,0.048479471324308215,4.999999999982923,1,1.7077006475574308e-11,3.45748505708905e-07,0.00029285776034585604,3.6631948197436226e-05,0.1253691496358959
