index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.0,-0.1,0.15,-0.044000000000000004,0.0,-0.015,4.997501356313456,1,0.0024986436865441775,0.0,0.0004950068174480885,0.0,0.18353292523411982
1,7.616835129582004e-11,-0.10004096368888987,0.14968283769480004,-0.04367843610050731,-2.8938954056990577e-12,-0.014207236993666715,4.999999999981333,1,1.8666845846837532e-11,4.556835390309428e-11,0.000508472048258146,7.049748905226912e-09,0.18277672432238296
2,1.5234188576409267e-10,-0.10008008118739581,0.14936384329323027,-0.04335787760534135,-5.7793345672597475e-12,-0.013413475611878462,4.999999999977715,1,2.2285284728695842e-11,4.47984527852754e-11,0.0005219372327299439,7.034356776551833e-09,0.18202051634550548
3,2.2851722951843726e-10,-0.10011444146633985,0.14903901252306376,-0.043037971538171266,-8.65624357315785e-12,-0.012617982675215933,4.999999999982553,1,1.744737687658926e-11,4.4543694363482395e-11,0.0005354024177168818,7.041122330980769e-09,0.18126430839078253
4,3.046959254055753e-10,-0.10014404133762793,0.1487083234184731,-0.04271868682689383,-1.1524666728447562e-11,-0.011820770456034966,4.9999999999824505,1,1.7549517394854774e-11,4.4299260998475724e-11,0.0005488676027141414,7.048031517822903e-09,0.18050810043620347
5,3.808797279778282e-10,-0.10016887613916937,0.1483717531483621,-0.042399994226978266,-1.4384629768848611e-11,-0.011021850029888638,4.9999999999922125,1,7.787548383930698e-12,4.406541537424556e-11,0.0005623327877219862,7.055112000138345e-09,0.17975189248179327
6,4.570658146620043e-10,-0.10018894042185175,0.14802927742399766,-0.042081863752845325,-1.7236091495563374e-11,-0.010221232542750829,4.999999999988887,1,1.1112888387287967e-11,4.384216516827865e-11,0.0005757979727404215,7.0623790968868535e-09,0.1789956845275697
7,5.332558270632428e-10,-0.10020422697847951,0.14768087131090205,-0.04176426828214648,-2.0079072288940622e-11,-0.009418927389728972,4.999999999988958,1,1.1041834113711957e-11,4.363001157561913e-11,0.0005892631577699512,7.069873743801638e-09,0.17823947657357264
8,6.094499343963177e-10,-0.1002147278436929,0.14732650838268324,-0.04144717982685907,-2.2913583626601788e-11,-0.008614944097833916,4.99999999999455,1,5.4498627832799684e-12,4.3428890274126955e-11,0.0006027283428105103,7.077616421754282e-09,0.17748326861982164
9,6.856467226668103e-10,-0.1002204332472543,0.1469661616209192,-0.04113057346127626,-2.5739615864834337e-11,-0.0078092903446288515,4.99999999998775,1,1.2249756764504127e-11,4.323937271687457e-11,0.0006161935278626704,7.085647809828369e-09,0.17672706066635974
