trajectory,paper_time_scale,feasibility_pass,failed_criteria,tail_mean_abs_force_error_N,contact_present_fraction,max_tangential_position_error_m,max_planar_velocity_slack_m_s,max_abs_normal_velocity_slack_m_s,max_orientation_error_rad,max_angular_velocity_slack_rad_s,max_abs_qdot_rad_s,max_qdot_utilization,tail_max_qdot_utilization,qdot_saturation_fraction,tail_qdot_saturation_fraction,max_qdot_violation_rad_s,max_joint_limit_violation_rad,case_dir
e3-circle,0.075,True,,0.0002767261880519001,1.0,0.0012876485738243357,0.0008100249550457771,2.5141812546734537e-11,0.0019271205686722252,0.0021471302908745147,0.0031580449490127963,0.02105363299341864,0.02105363299341864,0.0,0.0,0.0,0.0,runs/orientation_gate_timing_sweep/20260524T024000_e3_slowest/e3_scale-0p075
e3-circle,0.05,True,,0.0002763905219137308,1.0,0.0008587271350232869,0.0005402789889422763,2.514181271420438e-11,0.0012852078534766902,0.0014320441645986678,0.0023749208874572687,0.015832805916381792,0.009334589514752622,0.0,0.0,0.0,0.0,runs/orientation_gate_timing_sweep/20260524T024000_e3_slowest/e3_scale-0p05
