index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.0,-0.07300000000000001,0.11699999999999999,-0.05,0.0,0.0,4.9267115583878285,1,0.07328844161217152,0.0,0.00031519335583544885,1.734723475976807e-18,0.1805329252341198
1,-1.3289116749597401e-11,-0.07301170164097015,0.11667823186666844,-0.049656755327917905,2.3853085014282158e-12,0.0006199071857442474,4.99999999998725,1,1.2749801214795298e-11,5.858713430080979e-11,0.00033426803946628395,6.4830030708381315e-09,0.17990324315059436
2,-2.6575262192779255e-11,-0.07311620812352591,0.11650664618921633,-0.04936356306457081,4.7685706565943256e-12,0.0012324966969177343,4.99999999999825,1,1.7497114868092467e-12,3.1923758955717154e-11,0.0003533426378466093,5.435018135648284e-09,0.1792735535360821
3,-3.9862507925372623e-11,-0.0732163222221376,0.11632933083415392,-0.04907038840543302,7.149830780982386e-12,0.001846440057589931,4.999999999988802,1,1.1198153515579179e-11,3.1670501693488384e-11,0.0003724172626370526,5.4354100135263745e-09,0.1786438649699453
4,-5.3155150068800216e-11,-0.0733120582362103,0.1161462839563382,-0.04877719617429251,9.529181668860094e-12,0.0024617192842894308,4.999999999992833,1,7.1667116685603105e-12,3.142779250268425e-11,0.0003914918874380448,5.435986243027317e-09,0.1780141764039944
5,-6.644544542826758e-11,-0.07340342905463652,0.11595750346746261,-0.04848395337530111,1.1906478945317598e-11,0.0030783163583630786,4.999999999985382,1,1.461764043142466e-11,3.119543448916702e-11,0.00041056651224938723,5.4367508477569245e-09,0.17738448783823124
6,-7.973870006264505e-11,-0.0734904462737278,0.11576298571800166,-0.04819062723676001,1.4281824372918636e-11,0.003696213753914873,4.999999999980843,1,1.9157120334512e-11,3.0974024395634484e-11,0.0004296411370716775,5.437738067179412e-09,0.17675479927269164
7,-9.303375253175781e-11,-0.07357311985821803,0.11556272551837204,-0.047897186015468836,1.6655188750559407e-11,0.004315394882040189,4.999999999990025,1,9.975131831652106e-12,3.0763596912829485e-11,0.0004487157619049503,5.438969281274327e-09,0.17612511070739473
8,-1.063311676179472e-10,-0.0736514582978403,0.11535671615812752,-0.047603598675364116,1.9026598264952505e-11,0.004935843906822859,5.000000000000236,1,2.362554596402333e-13,3.056461867973177e-11,0.00046779038674967226,5.440476590505087e-09,0.1754954221423745
9,-1.1962921408165496e-10,-0.07372546868412744,0.11514494941966712,-0.04730983473733716,2.1396005962432523e-11,0.005557545658259393,4.99999999999239,1,7.609912699990673e-12,3.0377305664153755e-11,0.0004868650116060603,5.442288584881439e-09,0.17486573357765736
