t_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm,F_norm_N,T_norm_Nm
0.005797147750854492,0.005113035012929278,1.1044458993310735,-2.1611241884520913,-0.03393167057301041,-0.006291668812862309,-0.033434399740199856,2.426990862279662,0.048049999482971076
0.006713151931762695,-0.23786913830708958,1.2600466559470156,-2.2111771449407818,-0.04057131510452856,-0.007213006238642302,-0.03963728122108185,2.5560914827976484,0.05717668345496063
0.008735179901123047,0.2819283889547185,1.0142137738671542,-2.225133820196995,-0.03952694091373813,-0.002609175700399571,-0.029556751473218058,2.461571391080285,0.04942457297218944
0.010729074478149414,0.5688658923656201,1.6490530847536538,-2.0861479008267083,-0.05680182132996833,0.01189147703325321,-0.03198011565130062,2.719374476594968,0.06626146640019821
0.012800216674804688,0.34355536850211665,1.5514932705211804,-1.9128105645299627,-0.04963805874887261,-0.0016527843985065184,-0.030645151148175356,2.4867661561708148,0.05835917975365134
0.014761209487915039,-0.014434419707493214,1.3376736519766446,-2.1320014337208977,-0.039701237658501184,-0.003577200058125441,-0.034749381122652065,2.516944430267142,0.05288198294580086
0.016756057739257812,0.24404503716098686,1.1125688321845248,-2.3275087316479266,-0.03402920215451396,-0.0009180894724564084,-0.04355837740964354,2.591266926121021,0.055282562622522825
0.018758058547973633,-0.18821006517857886,0.8509476207213628,-1.987954939495638,-0.027629037922750337,-0.01886007148435446,-0.04108705927037586,2.1705989319335295,0.05298313384860427
0.02073502540588379,0.20331191138002275,1.2528958289619765,-2.4430203367169425,-0.03789195704765587,0.0038023062504365266,-0.029564953285773368,2.7530768345892347,0.04821145511715517
0.022716045379638672,0.0199260733561387,0.7856501012051266,-2.182694071652682,-0.02468991535713207,-0.005757390336347684,-0.03352166967499916,2.3198699403955354,0.042029059014295975
0.024731159210205078,0.1057703625006095,1.257773649222862,-2.0976466334561454,-0.03649062076519413,-0.003039021025070218,-0.036564914667926614,2.448122407297643,0.05174740609240999
0.026717185974121094,0.40672294239342205,1.2770142682364225,-2.045449682283494,-0.032749054451238074,0.007114257521429207,-0.04604938126780776,2.44541476970722,0.0569531275934807
