index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.0,-0.0665,0.11299999999999999,-0.05,0.0,0.0,5.142093918412329,1,0.14209391841232932,0.0,0.0030145867556624815,0.0,0.17803292523412012
1,1.9136153643610831e-10,-0.06669230225495414,0.11303938738153055,-0.04983734701800008,1.5917978304686814e-13,0.00045126145490165085,4.999999999995111,1,4.8894222004491894e-12,5.257319607648304e-12,0.003020047565124604,2.9354919002764557e-09,0.1775719256706416
2,3.8272849882279343e-10,-0.06669180072641953,0.11276445640014005,-0.049566764142390494,3.2745040580846035e-13,0.0009161084634796215,4.999999999976822,1,2.3177904040494468e-11,4.7863822874708995e-11,0.003025508432965087,5.00313146731902e-09,0.17711092523930994
3,5.740934219840615e-10,-0.06668828386648858,0.11248565777989064,-0.049296308094109745,5.048890208121704e-13,0.0013819366712889327,4.9999999999832845,1,1.6715517858756357e-11,4.7588543400977624e-11,0.0030309692474091857,5.0063373641654724e-09,0.1766499227435373
4,7.654630185401504e-10,-0.06668175660120229,0.1122029797173598,-0.049025946036179255,6.914189106961203e-13,0.00184872790627051,4.9999999999936,1,6.4002136923591024e-12,4.7321856091303346e-11,0.0030364300618618686,5.00965166594827e-09,0.17618892024787136
5,9.56831226823355e-10,-0.0666722219021676,0.11191640672778837,-0.0487556443560815,8.871034081778535e-13,0.0023164670122107506,4.999999999983036,1,1.6964207816272392e-11,4.7064663998875746e-11,0.0030418908763240387,5.0131363492140225e-09,0.1757279177523698
6,1.1481991692232866e-09,-0.06665968220482092,0.11162592235202194,-0.04848536896789054,1.0919269121333738e-12,0.0027851387977628093,4.999999999982819,1,1.7180923350679222e-11,4.681713096764434e-11,0.00304735169079586,5.016802860008394e-09,0.17526691525704674
7,1.3395717399050982e-09,-0.06664413851843573,0.11133150910128896,-0.04821508723216097,1.3058520068375506e-12,0.0032547291214982035,4.999999999984959,1,1.504130153762162e-11,4.657955787331977e-11,0.0030528125052776338,5.020679078932675e-09,0.17480591276192892
8,1.5309424633811883e-09,-0.0666255909578222,0.11103314849121138,-0.04794476681071806,1.5289293571633226e-12,0.003725224244410574,4.9999999999781695,1,2.1830537377809378e-11,4.6352197872700053e-11,0.003058273319769614,5.024784667417057e-09,0.17434491026703794
9,1.722315410407786e-09,-0.06660403856662683,0.11073082103055443,-0.047674376047348824,1.7611417741081641e-12,0.004196611045141898,4.999999999996479,1,3.5207392556912964e-12,4.6135458491321487e-11,0.0030637341342722073,5.029145659177521e-09,0.17388390777239932
10,1.9136902400799516e-09,-0.06657947940498486,0.11042450622376561,-0.047403883773710416,2.0024564207721376e-12,0.004668876911021696,4.999999999991421,1,8.57891535588351e-12,4.592936912558728e-11,0.003069194948785445,5.033777256821658e-09,0.17342290527802692
11,2.1050647492370835e-09,-0.06655191056571325,0.1101141825670391,-0.04713325926583287,2.252937128928059e-12,0.005142009714671807,4.999999999983886,1,1.6114221068619372e-11,4.5734477970357375e-11,0.0030746557633098744,5.038710167856373e-09,0.17296190278395532
12,2.296440276790583e-09,-0.06652132818978666,0.10979982754315448,-0.046862472200150926,2.5125346025730202e-12,0.00561599779069841,4.999999999989018,1,1.0982326159592048e-11,4.5551061390621955e-11,0.003080116577845773,5.043967874638064e-09,0.17250090029020496
13,2.487816786313746e-09,-0.06648772720026436,0.10948141760908575,-0.04659149323465331,2.781274882109235e-12,0.006090830263156977,4.9999999999844675,1,1.553246420371579e-11,4.537916126375959e-11,0.0030855773923931826,5.049568627455011e-09,0.1720398977967944
14,2.679196873350757e-09,-0.06645110170427126,0.10915892819985697,-0.04632029310515726,3.0591234563575026e-12,0.006566496539930083,4.99999999998904,1,1.0960121699099545e-11,4.521943749867659e-11,0.003091038206952764,5.055547844271505e-09,0.17157889530376116
15,2.8705775466716993e-09,-0.06641144477517671,0.10883233371343336,-0.04604884309248677,3.3461077216544753e-12,0.007042986577223979,4.999999999985691,1,1.4309442519788718e-11,4.507211130322414e-11,0.003096499021524738,5.061927044842612e-09,0.17111789281112544
16,3.0619542077389457e-09,-0.06636874843368369,0.10850160750144495,-0.04577711504923739,3.642254351871651e-12,0.007520290896679722,4.999999999977226,1,2.277378285953091e-11,4.493745615350717e-11,0.0031019598361093793,5.068733556451791e-09,0.17065689031891595
17,3.253337238819372e-09,-0.06632300352905308,0.10816672185915775,-0.045505081651431085,3.947502031707209e-12,0.007998400728279722,4.999999999984136,1,1.5863754754263937e-11,4.481601761585458e-11,0.0031074206507072334,5.076001579089822e-09,0.170195887827167
18,3.4447168909469105e-09,-0.06627420026915881,0.10782764801421527,-0.045232715178545296,4.261913938593775e-12,0.008477307331714673,4.999999999982241,1,1.7759127501904004e-11,4.4707846460903917e-11,0.0031128814653183516,5.083748126862023e-09,0.16973488533589406
19,3.6361002252600937e-09,-0.06622232754763822,0.10748435611024154,-0.0449599890090016,4.585446552578517e-12,0.008957002835370835,4.999999999984276,1,1.5724310742371017e-11,4.461375517235574e-11,0.003118342279943547,5.0920215607853165e-09,0.16927388284514774
20,3.827483353280933e-09,-0.06616737328210479,0.1071368151936087,-0.0446868768312963,4.9181096416571865e-12,0.009437479798969025,4.999999999989702,1,1.0298428776422952e-11,4.4533832264848345e-11,0.003123803094582908,5.1008385563693e-09,0.16881288035494343
21,4.018869223215459e-09,-0.06610932447972506,0.10678499319384481,-0.04441335246151938,5.25990046744599e-12,0.009918731116198995,4.9999999999978915,1,2.1085355683680973e-12,4.446864668179047e-11,0.003129263909237005,5.110237639791489e-09,0.16835187786531994
22,4.210251033777999e-09,-0.06604816698288624,0.10642885690855165,-0.04413939039329907,5.61086657222233e-12,0.010400750325444746,4.9999999999760165,1,2.3983481867162482e-11,4.4418446050080075e-11,0.0031347247239060854,5.12024825475268e-09,0.16789087537630848
23,4.40163618908625e-09,-0.06598388552905113,0.10606837198450998,-0.043864965629516604,5.970940735159614e-12,0.010883531520228416,4.999999999983803,1,1.6196821661651484e-11,4.4383893049383857e-11,0.003140185538590812,5.1309113967303615e-09,0.16742987288794803
24,4.59302341615289e-09,-0.06591646396013495,0.10570350288976339,-0.04359005315975174,6.340146738652214e-12,0.011367069063966088,4.999999999982267,1,1.77333703277327e-11,4.436535019210647e-11,0.003145646353291548,5.142262208541501e-09,0.16696887040027672
25,4.784409213904613e-09,-0.06584588471295005,0.10533421290663023,-0.04331462910230557,6.718508717978675e-12,0.011851358229414641,4.999999999995283,1,4.717115587027365e-12,4.4363384929634555e-11,0.003151107168008862,5.154338619046194e-09,0.16650786791332917
26,4.97579419323647e-09,-0.06577212943055379,0.10496046408665279,-0.04303866924151803,7.10600836459662e-12,0.012336394392402075,4.999999999974336,1,2.566391543723512e-11,4.4378180744199336e-11,0.003156567982742937,5.167167547969587e-09,0.16604686542713643
27,5.167182637000412e-09,-0.06569517842499567,0.10458221724322565,-0.042762150231848026,7.502632682298677e-12,0.012822173705981793,4.9999999999891465,1,1.085354028873553e-11,4.441073155563114e-11,0.003162028797494768,5.1808092134054195e-09,0.16558586294175637
28,5.358568865203263e-09,-0.0656150109265353,0.10419943191430686,-0.042485048968868816,7.908420564438578e-12,0.013308692757998166,4.999999999976935,1,2.3065105381192552e-11,4.4461307332346597e-11,0.003167489612264625,5.195293938820941e-09,0.1651248604572185
29,5.549958699031875e-09,-0.06553160516454705,0.10381206632499437,-0.04220734234118205,8.323316988238247e-12,0.013795948441285462,4.999999999989629,1,1.0371259406838362e-11,4.453045259895701e-11,0.003172950427053053,5.21066531945269e-09,0.16466385797356917
30,5.741345290696955e-09,-0.06544493806686663,0.10342007737083514,-0.0419290078825098,8.74738127406631e-12,0.014283938321802497,4.999999999993799,1,6.201261726346274e-12,4.461894641994123e-11,0.0031784112418608316,5.226975236683882e-09,0.1642028554908588
31,5.9327338803584785e-09,-0.06535498533393881,0.10302342058042135,-0.04165002353899994,9.180584498178336e-12,0.01477266051751849,4.99999999998427,1,1.5729639812889218e-11,4.472700803360587e-11,0.0031838720566881805,5.244254766306114e-09,0.16374185300911887
32,6.124123606014442e-09,-0.0652617214775425,0.10262205007560242,-0.04137036751257917,9.622915190245223e-12,0.015262113620221254,4.999999999987829,1,1.2170708885150816e-11,4.485570650798837e-11,0.003189332871536169,5.26257209012567e-09,0.16328085052841765
33,6.3155113747507526e-09,-0.06516511984929177,0.10221591852835002,-0.04109001812173,1.0074406225063803e-11,0.015752296627994745,4.999999999981967,1,1.8032686455171643e-11,4.500546556025916e-11,0.0031947936864052217,5.281968094190403e-09,0.1628198480487963
34,6.506900030823587e-09,-0.06506515235895771,0.10180497714059737,-0.0408089544045899,1.0535034087696869e-11,0.016243209286758816,4.999999999984546,1,1.545430450278218e-11,4.517705350884659e-11,0.0032002545012961067,5.302498063929299e-09,0.1623588455703105
