index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,0.0,-0.07800000000000001,0.1215,-0.05,0.0,0.0,5.025720237017735,1,0.02572023701773496,0.0,0.000814917190296382,8.673617379884035e-19,0.18103292523412012
1,-5.879118377701295e-11,-0.07818181860169295,0.12141888322206222,-0.04970663752447509,2.3184954126626368e-12,0.0006769209559985154,4.999999999993504,1,6.496136961686716e-12,1.789765475205762e-11,0.000790019438383369,5.354250161371058e-09,0.1803255771822271
2,-1.1758448531118294e-10,-0.0783249549260725,0.12127833112840596,-0.049397887579935656,4.625513004029162e-12,0.0013592124839889527,4.999999999992374,1,7.625899911545275e-12,2.6296627619364506e-11,0.0007651216959690382,5.7058995396816566e-09,0.17961822412773268
3,-1.7637886201538302e-10,-0.07846301759500938,0.12113112380383884,-0.04908909470248503,6.9210414676622026e-12,0.002043043006524977,4.999999999995486,1,4.5137227289160364e-12,2.6080689898216036e-11,0.0007402239621696217,5.705560952522317e-09,0.17891087072124987
4,-2.351759522659919e-10,-0.0785960252107475,0.12097726810715873,-0.04878022817101107,9.205101765119297e-12,0.002728393193760896,4.999999999983276,1,1.6724399642953358e-11,2.5874986682838836e-11,0.0007153262283599712,5.7054138793700684e-09,0.17820351731495784
5,-2.9397370254097136e-10,-0.07872399434020871,0.12081676862007829,-0.04847125812992154,1.147766246228654e-11,0.00341524517527747,4.9999999999815,1,1.849986830393391e-11,2.567983189283829e-11,0.0006904284945397762,5.705494601716111e-09,0.17749616390889333
6,-3.5277373026400336e-10,-0.07884693983490018,0.12064962811052465,-0.04816215546849326,1.373876028782956e-11,0.0041035819239018485,4.999999999992739,1,7.260858581048524e-12,2.5495613165841102e-11,0.0006655307607086464,5.705832650681151e-09,0.17678881050308673
7,-4.115757931873685e-10,-0.07896487499420796,0.12047584754769305,-0.04785289147714369,1.598838113987648e-11,0.004793387060214461,4.999999999989031,1,1.0969003483296547e-11,2.5322552461494206e-11,0.0006406330268663605,5.7064559344293545e-09,0.17608145709756423
8,-4.70378649673039e-10,-0.07907781131924643,0.12029542615200499,-0.04754343849132917,1.8226507976624036e-11,0.005484645200331713,4.999999999996828,1,3.1716851367491472e-12,2.5160974957263685e-11,0.0006157352930125943,5.707397259995068e-09,0.17537410369235745
9,-5.291843928070632e-10,-0.07918575868009838,0.12010836140760045,-0.04723376953445904,2.0453184314237734e-11,0.00617734175357299,4.999999999998084,1,1.91580085129317e-12,2.5011276075523005e-11,0.0005908375591469513,5.708689287844351e-09,0.17466675028750359
10,-5.879911142315292e-10,-0.0792887254029178,0.11991464907408936,-0.04692385814098993,2.2668371042364915e-11,0.006871462820908947,4.9999999999931655,1,6.834532939592464e-12,2.4873752353919053e-11,0.000565939825269134,5.7103620527067235e-09,0.1739593968830292
11,-6.467990425240642e-10,-0.07938671815048827,0.11971428322062173,-0.046613678685894624,2.4872071867864816e-11,0.0075669953709149255,4.9999999999923475,1,7.652545264136279e-12,2.4748651749556448e-11,0.000541042091378896,5.71244657030706e-09,0.1732520434789661
12,-7.056093455744086e-10,-0.07947974193368336,0.11950725624562895,-0.04630320639289242,2.706432057408014e-11,0.008263927239713639,5.000000000001876,1,1.8758328224066645e-12,2.4636351458821287e-11,0.0005161443574758576,5.714981559514052e-09,0.1725446900753525
13,-7.644210591783907e-10,-0.07956780024517703,0.11929355887457982,-0.04599241702777377,2.924508334878425e-11,0.00896224696026726,4.999999999991981,1,8.01936295147243e-12,2.4537278089974428e-11,0.0004912466235595953,5.718000420181289e-09,0.17183733667222334
14,-8.232356020997327e-10,-0.07965089495581998,0.11907318018825523,-0.045681287182023474,3.141440380030881e-11,0.009661943914093966,4.99999999999522,1,4.780176254826074e-12,2.445173423939854e-11,0.00046634888962980396,5.72153956743952e-09,0.17112998326961384
15,-8.820508223624302e-10,-0.0797290262856347,0.11884610764177927,-0.04536979437147022,3.3572239506868795e-11,0.010363008381882628,4.999999999986499,1,1.3501200157861604e-11,2.4380113559560948e-11,0.00044145115568609063,5.72563720343943e-09,0.17042262986756293
16,-9.408667137338127e-10,-0.07980219301528663,0.11861232703821034,-0.04505791651166301,3.5718582486169436e-11,0.011065431256754401,4.9999999999894955,1,1.0504486169793381e-11,2.432276111368352e-11,0.0004165534217281109,5.730328150103089e-09,0.16971527646610488
17,-9.996849243416893e-10,-0.0798703922503165,0.1183718225759227,-0.04474563253384815,3.7853472008935055e-11,0.011769204377080124,4.999999999988016,1,1.198419141701379e-11,2.42800653431501e-11,0.0003916556877554744,5.735654386499113e-09,0.16900792306528128
18,-1.0585044290411816e-09,-0.07993361978983068,0.11812457678248087,-0.04443292143552017,3.997688632392793e-11,0.01247432001186024,4.999999999992841,1,7.158718062783009e-12,2.425242768785939e-11,0.0003667579537677815,5.741651747217755e-09,0.16830056966512894
19,-1.1173260042121911e-09,-0.07999186959558968,0.11787057061954274,-0.04411976366441776,4.2088847290186947e-11,0.013180771608887304,4.999999999987662,1,1.233768642805444e-11,2.4240341532757424e-11,0.0003418602197645376,5.748369022687414e-09,0.16759321626569695
20,-1.1761488146783662e-09,-0.08004513409466754,0.11760978342754824,-0.043806140337355776,4.418934071818831e-11,0.013888553371574495,4.999999999992098,1,7.902123400072014e-12,2.4244079081853432e-11,0.00031696248574546957,5.75584193438615e-09,0.16688586286702012
21,-1.2349739945779324e-09,-0.0800934042650246,0.11734219290154956,-0.04349203300457101,4.6278380901422214e-11,0.014597660133021257,4.999999999994718,1,5.281997061956645e-12,2.4264127623499552e-11,0.0002920647517100908,5.7641159817777224e-09,0.1661785094691447
22,-1.2937997091005548e-09,-0.08013666946004054,0.11706777512336806,-0.04317742410280934,4.8355937401795436e-11,0.015308087601483574,5.000000000001855,1,1.8554047187535616e-12,2.4301001353405497e-11,0.000267167017657887,5.7732393385697544e-09,0.16547115607211743
