index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
47,-3.831073487592493e-09,-0.0971610432516479,0.1287890248931402,-0.026434372993182926,1.1235254719843247e-10,0.017199326417566645,4.9999999999800275,1,1.9972468123796716e-11,4.6807661841560215e-11,0.001218386093186294,8.056303294591622e-09,0.1521399901682441
48,-3.9126535783659195e-09,-0.09696384824205831,0.1281649753619717,-0.02613458875328415,1.1452905853914657e-10,0.018111352880146543,4.9999999999828,1,1.7199575097492925e-11,4.741384382778042e-11,0.0012315956431946668,8.112038198243153e-09,0.1513550339873436
49,-3.994236289787358e-09,-0.09676004013211768,0.1275325824726749,-0.025835307370023455,1.1669668170675902e-10,0.019025612454360075,4.999999999982605,1,1.7394974349826953e-11,4.805565083509938e-11,0.001244805193238668,8.170553893930722e-09,0.1505700778092258
50,-4.075822341201918e-09,-0.09654953875176117,0.12689175186191934,-0.02553654678041439,1.1885544854843388e-10,0.019942137270361985,4.999999999986461,1,1.3539391829908709e-11,4.873442214078134e-11,0.0012580147433196372,8.231974720344051e-09,0.14978512163401336
51,-4.157409789409158e-09,-0.09633226084810341,0.12624238626812148,-0.02523832688805326,1.210053269715154e-10,0.020860961240302817,4.999999999998784,1,1.2159162565694714e-12,4.945155335067649e-11,0.0012712242934389698,8.296444677659306e-09,0.14900016546185166
52,-4.239001155386552e-09,-0.0961081201249953,0.1255843850856753,-0.024940668701456236,1.2314636567791812e-10,0.021782119682020182,4.999999999977366,1,2.263433884763799e-11,5.0208455309771055e-11,0.0012844338435980768,8.364099214115943e-09,0.14821520929287574
53,-4.320592785323957e-09,-0.09587702716600398,0.12491764410765786,-0.024643594062898875,1.2527850655749984e-10,0.022705649228111788,4.999999999980991,1,1.900879453842208e-11,5.100697813134194e-11,0.0012976433937988076,8.435106230316939e-09,0.14743025312725277
54,-4.40218763176236e-09,-0.09563888921736875,0.12424205552330833,-0.024347126135852368,1.2740178630388259e-10,0.02363158809889729,4.999999999977241,1,2.275868382639601e-11,5.184861071070438e-11,0.0013108529440426526,8.509617408443248e-09,0.1466452969651346
55,-4.483783795665188e-09,-0.0953936099691434,0.12355750790263084,-0.024051289874206853,1.2951620689602094e-10,0.02455997636814588,4.9999999999778,1,2.220001960040463e-11,5.2735090957987516e-11,0.0013240624943313478,8.587803338910482e-09,0.14586034080669266
56,-4.565381710160368e-09,-0.09514108958217918,0.12286388564101712,-0.023756110999159946,1.3162174737945692e-10,0.025490855522325176,4.99999999997965,1,2.034994395216927e-11,5.366853005493147e-11,0.0013372720446670047,8.669853554555022e-09,0.1450753846521166
57,-4.646984165311203e-09,-0.09488122445838738,0.12216106889156521,-0.0234616164025378,1.3371846606607975e-10,0.026424268701905604,4.99999999997823,1,2.177014124526977e-11,5.465057441858009e-11,0.00135048159505127,8.755937034648624e-09,0.14429042850157417
58,-4.728587745527241e-09,-0.09461390692707934,0.12144893365233468,-0.023167835008618402,1.3580632096121982e-10,0.027360261162197693,4.9999999999915055,1,8.494538406011998e-12,5.568353828816249e-11,0.0013636911454864575,8.846273025357833e-09,0.14350547235528457
59,-4.810191593832882e-09,-0.09433902522113614,0.12072735119914285,-0.022874796845673916,1.378852963772029e-10,0.02829887988833797,4.9999999999812195,1,1.8780532684559148e-11,5.6769556792456356e-11,0.0013769006959747033,8.941060929538964e-09,0.14272051621344845
60,-4.891801629997974e-09,-0.09405646329011996,0.11999618781004436,-0.022582532992132438,1.3995546850950132e-10,0.02924017363002995,4.999999999978763,1,2.1237234193449694e-11,5.791106560409311e-11,0.0013901102465184413,9.040532857701313e-09,0.1419355600762979
61,-4.973410163916299e-09,-0.09376610045000092,0.11925530480823644,-0.022291076444595295,1.4201675939496144e-10,0.0301841933764145,4.999999999971596,1,2.8403945862010005e-11,5.911054297210775e-11,0.0014033197971201501,9.144922183070915e-09,0.14115060394406523
62,-5.055022494414045e-09,-0.09346781127259414,0.11850455802770295,-0.022000461442706863,1.4406922663705202e-10,0.031130992104702944,4.999999999986505,1,1.3494982908923703e-11,6.037079882510354e-11,0.0014165293477826398,9.254493275168074e-09,0.14036564781701508
63,-5.136635920401593e-09,-0.09316146531588518,0.11774379756928793,-0.02171072365767954,1.4611283756395316e-10,0.03208062494300901,4.9999999999799085,1,2.0091484032036533e-11,6.169428362987094e-11,0.0014297388985083607,9.369486312924383e-09,0.13958069169538653
64,-5.2182488439440725e-09,-0.09284692681991612,0.11697286757829904,-0.02142190049608047,1.4814759172323452e-10,0.03303314939232674,4.999999999971524,1,2.8475888314005715e-11,6.30844080366563e-11,0.001442948449300723,9.490208857613098e-09,0.13879573557948985
65,-5.299868468357354e-09,-0.09252405440215214,0.11619160596143889,-0.021134031299787043,1.501735598711612e-10,0.03398862550499211,4.9999999999670806,1,3.291944494776544e-11,6.45443488665503e-11,0.0014561580001629035,9.616964915565704e-09,0.13801077946962803
66,-5.381486252814707e-09,-0.09219270099751378,0.11539984344485028,-0.020847155850046147,1.5219065349660494e-10,0.03494711527072995,4.999999999978669,1,2.1331381105937908e-11,6.607724228291899e-11,0.0014693675510980384,9.750054270767009e-09,0.13722582336609934
67,-5.46310937878047e-09,-0.09185271313615115,0.11459740411388453,-0.02056131693904183,1.5419895277594808e-10,0.03590868392616302,4.999999999985502,1,1.4497736344765144e-11,6.768698373385136e-11,0.001482577102110023,9.889837117421283e-09,0.1364408672692661
68,-5.544731209182447e-09,-0.09150393101440306,0.11378410398108557,-0.020276557728307595,1.561983959002493e-10,0.03687339881625328,4.99999999997493,1,2.5069724074455735e-11,6.937757543415434e-11,0.001495786653202859,1.0036679821388546e-08,0.13565591117949113
69,-5.626358833134563e-09,-0.09114618766262382,0.11295975162439298,-0.019992924740033738,1.5818906091112357e-10,0.037841330915228316,4.999999999965722,1,3.427835792990663e-11,7.115286817754444e-11,0.001508996204380398,1.0190959972171145e-08,0.13487095509715621
70,-5.7079851445796905e-09,-0.09077930897775534,0.11212414661700451,-0.019710465063058197,1.6017086899637114e-10,0.038812553635223006,4.999999999986637,1,1.3362644324388384e-11,7.301795398414564e-11,0.0015222057556477304,1.0353124713945008e-08,0.1340859990227053
71,-5.789612972470794e-09,-0.09040311305092467,0.11127707955070626,-0.019429227916964303,1.6214386895783442e-10,0.03978714369474693,4.999999999970965,1,2.9035440718416794e-11,7.497704495231644e-11,0.0015354153070090686,1.0523588861223181e-08,0.13330104295655562
72,-5.871247122468645e-09,-0.0900174097426253,0.11041833132316871,-0.01914926437990709,1.641081082018085e-10,0.04076518113428531,4.999999999961177,1,3.8823166903512174e-11,7.70355041065573e-11,0.0015486248584697757,1.0702845234935198e-08,0.13251608689919803
73,-5.952878923733554e-09,-0.08962200003638184,0.10954767284249058,-0.018870628341362747,1.660634714868469e-10,0.04174674991820357,4.999999999981002,1,1.899813639738568e-11,7.91992652121099e-11,0.0015618344100357853,1.0891430552615873e-08,0.13173113085116905
74,-6.034511602667706e-09,-0.08921667592529513,0.10866486317889171,-0.01859337355697413,1.6801004890478587e-10,0.04273193672450348,4.999999999969933,1,3.006661586368864e-11,8.147379027738403e-11,0.0015750439617125591,1.1089866974216905e-08,0.13094617481299298
75,-6.116151733501422e-09,-0.0888012191110699,0.10776965061386963,-0.018317558414240723,1.6994785846049236e-10,0.04372083336027245,4.999999999969672,1,3.0327740319080476e-11,8.386583218803942e-11,0.0015882535135068505,1.1298773748330274e-08,0.130161218785288
76,-6.1977854632666764e-09,-0.08837540098571958,0.10686177014351132,-0.01804324164834686,1.7187680032114436e-10,0.04471353495597391,4.999999999978436,1,2.156408385189934e-11,8.638254866393521e-11,0.0016014630654258165,1.1518798330845819e-08,0.12937626276870115
77,-6.2794221206452254e-09,-0.08793898158911359,0.10594094342307432,-0.017770484608355536,1.7379694197174502e-10,0.0457101412446102,4.999999999964964,1,3.503597412191084e-11,8.903100530109256e-11,0.0016146726174765221,1.1750613306659922e-08,0.1285913067639046
78,-6.361064401257013e-09,-0.08749170896435968,0.10500687740703388,-0.017499350361634164,1.757083603829988e-10,0.0467107563814022,4.999999999958165,1,4.18349799247153e-11,9.181988760727923e-11,0.0016278821696676532,1.1994997725278451e-08,0.1278063507716765
79,-6.442708663836837e-09,-0.08703331806626717,0.10405926391413768,-0.017229905413808436,1.7761099752390088e-10,0.04771549000723497,4.9999999999609175,1,3.908251500206461e-11,9.475773400237837e-11,0.001641091722007748,1.225275396747636e-08,0.12702139479282168
80,-6.524357786258665e-09,-0.08656353001878991,0.10309777791551442,-0.016962218425325217,1.7950489634952068e-10,0.04872445693446617,4.999999999975084,1,2.4916069207847613e-11,9.785471398874406e-11,0.001654301274506976,1.2524796378595626e-08,0.1262364388282544
81,-6.606000821083621e-09,-0.0860820513482294,0.10212207548035669,-0.01669635838966106,1.8138989781209213e-10,0.049737776612780095,4.999999999967285,1,3.271516391123441e-11,1.0112046751919821e-10,0.0016675108271749768,1.2812026158289237e-08,0.1254514828788737
82,-6.6876498187859385e-09,-0.0855885723185355,0.10113179383363016,-0.016432398505564435,1.8326619199097704e-10,0.050755575278805795,4.999999999968521,1,3.147881955101184e-11,1.0456720805637364e-10,0.001680720380023964,1.311554700972616e-08,0.12466652694578363
83,-6.769302409560092e-09,-0.08508276592958733,0.10012654909865445,-0.016170414535787055,1.8513374981726595e-10,0.05177798557075876,4.999999999943672,1,5.632827537738194e-11,1.0820671187346613e-10,0.0016939299330657137,1.3436454729141773e-08,0.12388157103008082
84,-6.850957958589062e-09,-0.08456428671795797,0.09910593403059814,-0.01591048359733959,1.8699257196983306e-10,0.05280514638572763,4.999999999980024,1,1.9976020837475517e-11,1.1205376454182088e-10,0.0017071394863150118,1.3776075882305965e-08,0.12309661513309236
85,-6.9326098856145984e-09,-0.0840327690438467,0.09806951662231486,-0.01565268562794255,1.8884255072734894e-10,0.05383720402748773,4.999999999954583,1,4.5417003491365904e-11,1.1612230332840391e-10,0.001720349039785795,1.4135701317476368e-08,0.12231165925610589
86,-7.014268980755383e-09,-0.08348782528402965,0.09701683831293771,-0.015397104376870986,1.9068385931484398e-10,0.054874313181388856,4.999999999959412,1,4.058797742345632e-11,1.2042965692946607e-10,0.0017335585934953916,1.451689935365233e-08,0.12152670340069291
87,-7.09592407509908e-09,-0.08292904440452567,0.09594741026449148,-0.015143824187873363,1.925163292778647e-10,0.05591663599356781,4.999999999947828,1,5.2171600373185356e-11,1.249933959698928e-10,0.0017467681474613724,1.492127583065216e-08,0.1207417475684592
88,-7.177585084092907e-09,-0.0823559895203155,0.09486071171828385,-0.01489293268110469,1.9434014198654018e-10,0.05696434395599139,4.999999999962115,1,3.788525049230884e-11,1.2983405621766022e-10,0.0017599777017042733,1.5350692012046176e-08,0.1199567917612643
89,-7.259247231306854e-09,-0.08176819579248673,0.09375618630779672,-0.014644519129619978,1.9615520096286408e-10,0.05801761786731521,4.999999999953122,1,4.687805699177261e-11,1.349736279183112e-10,0.0017731872562460843,1.5807153074317555e-08,0.11917183598111432
90,-7.340913019343912e-09,-0.08116516731735554,0.09263324022211882,-0.014398678326779631,1.9796155429691254e-10,0.05907665042587121,4.999999999952076,1,4.792433117017936e-11,1.404370347734887e-10,0.0017863968111117292,1.6292914907446187e-08,0.11838688023026488
91,-7.4225729537185665e-09,-0.08054637516402816,0.09149123544403807,-0.014155503316311588,1.9975907216895508e-10,0.06014164375923677,4.999999999951197,1,4.880273962726278e-11,1.4625148812161958e-10,0.0017996063663284197,1.6810446452209403e-08,0.11760192451118429
92,-7.504241306651533e-09,-0.07991125320728161,0.09032948811508565,-0.013915092002685054,2.015479768395333e-10,0.06121281350232293,4.9999999999508535,1,4.914646467568673e-11,1.5244788259026787e-10,0.0018128159219270494,1.736255178096021e-08,0.1168169688266781
93,-7.585914891049522e-09,-0.07925919494739377,0.08914726198091032,-0.013677542999923914,2.0332819837504417e-10,0.06229038802071777,4.999999999964703,1,3.529709857730268e-11,1.5906015371595067e-10,0.0018260254779415548,1.795229583302215e-08,0.11603201317980875
94,-7.66758687618334e-09,-0.07858954921893568,0.08794376304881915,-0.01344295609856615,2.050996950016908e-10,0.06337460992869873,4.999999999938593,1,6.140687958122726e-11,1.661272235352895e-10,0.001839235034410857,1.8583203145115303e-08,0.11524705757410449
95,-7.749261615194644e-09,-0.0779016147566706,0.08671813525985121,-0.013211437080987085,2.0686252041426725e-10,0.06446573979844604,4.999999999964832,1,3.516831270644616e-11,1.7369257507618932e-10,0.0018524445913784395,1.9259193033782436e-08,0.11446210201348023
96,-7.830932176648588e-09,-0.0771946363590601,0.08546944800712802,-0.012983084786342958,2.086165858519017e-10,0.06556405187007985,4.999999999928251,1,7.174882910021552e-11,1.818045811100664e-10,0.001865654148892675,1.9984641642515315e-08,0.11367714650231389
97,-7.912608101005625e-09,-0.07646779675352282,0.08419669364886385,-0.012758005236197032,2.1036198483722506e-10,0.06666984252926082,4.999999999922265,1,7.773515164899436e-11,1.9051992632299033e-10,0.001878863707010248,2.07646560401659e-08,0.11289219104571503
98,-7.994294147878703e-09,-0.07572021049021313,0.08289877426850414,-0.01253630252935271,2.1209882321083228e-10,0.06778342833576068,4.999999999914821,1,8.517897498450111e-11,1.9990245506848495e-10,0.0018920732657950036,2.1604976779634512e-08,0.11210723564942063
99,-8.075974559388394e-09,-0.0749509152527589,0.0815744914862349,-0.01231808087813687,2.1382689413062575e-10,0.06890514955883899,4.999999999920615,1,7.938538715279719e-11,2.100243352972692e-10,0.0019052828253191087,2.251211313702902e-08,0.11132228031994146
100,-8.157654611157274e-09,-0.07415886308588052,0.08022253030886203,-0.01210343650168133,2.155463087554139e-10,0.070035369448065,4.999999999903243,1,9.675726886371194e-11,2.2096865767139198e-10,0.001918492385665654,2.3493542118074684e-08,0.11053732506475374
101,-8.239347713408403e-09,-0.07334290744151858,0.07884144893995762,-0.011892469324642038,2.172572578884837e-10,0.07117448316767207,4.999999999897978,1,1.0202239053569429e-10,2.328334210501108e-10,0.0019317019469326402,2.455805483341043e-08,0.10975236989265014
102,-8.321034952335517e-09,-0.07250179142914957,0.0774296555626319,-0.011685269370923177,2.189594284444178e-10,0.0723229156579305,4.99999999989088,1,1.0911982428751799e-10,2.457298072768866e-10,0.0019449115092312467,2.571565146312253e-08,0.10896741481363018
103,-8.402724317105262e-09,-0.07163413124633902,0.07598538948923211,-0.01148192164775867,2.2065303471425507e-10,0.07348112879932571,4.999999999908629,1,9.137135492665038e-11,2.597914546915465e-10,0.0019581210726951136,2.6978298803881437e-08,0.10818245983965877
104,-8.48442590994092e-09,-0.07073839822069387,0.07450669301127685,-0.011282498060792217,2.2233816680913406e-10,0.07464962351987033,4.999999999885851,1,1.141486904998601e-10,2.7517126048157056e-10,0.0019713306374771365,2.8359716290709912e-08,0.1073975049844585
105,-8.56612019690509e-09,-0.06981289620668002,0.07299138112884947,-0.011087056180961686,2.2401452028407679e-10,0.07582894622848944,4.999999999880461,1,1.1953904532902015e-10,2.9205228258837135e-10,0.001984540203760375,2.9876299200791326e-08,0.10661255026442273
106,-8.647814257377467e-09,-0.06885573469029786,0.07143700367500687,-0.010895634559398498,2.2568230886929559e-10,0.07701969510963744,4.999999999897822,1,1.0217782175914181e-10,3.106536707942754e-10,0.0019977497717639787,3.1547668116596394e-08,0.10582759569917176
