index,q0,q1,q2,q3,q4,q5,force_N,target_contact_count,force_error_N,scheduled_xy_error_m,reference_xy_error_m,scheduled_orientation_error_rad,force_normal_orientation_error_rad
0,-0.00382995079485833,-0.12042642914233553,0.16239548809635068,-0.04389699823911278,0.00012907750842018877,0.016521133761834318,5.001961562479315,1,0.0019615624793152264,0.0,0.0034757901579900124,2.1705219273391446e-19,0.15994043789349663
1,-0.0037998461837898353,-0.12047762127643151,0.16207579758955895,-0.04353936975158991,0.00012751984666592575,0.017422259276197994,4.999999999984042,1,1.595790166675215e-11,1.0798126707851905e-08,0.0034406925844233816,1.144998754482815e-06,0.1590525636365278
2,-0.0037697402553231543,-0.12052127178394255,0.16174633899774185,-0.04318186850285912,0.00012597079464090482,0.018325742302953873,4.999999999977761,1,2.2239099450871436e-11,2.1425541927195863e-08,0.0034055950588605345,2.2718845416656946e-06,0.15816468548490042
3,-0.0037396330163197615,-0.12055954463152387,0.1614100073478146,-0.0428246130837725,0.00012443035051699154,0.019230966647185946,4.999999999986887,1,1.3113066188452649e-11,3.1882496085050214e-08,0.00337049753502611,3.3806625733017624e-06,0.15727680716431355
4,-0.0037095244759328305,-0.12059242797347486,0.1610667847464323,-0.04246759889147887,0.0001228985135677954,0.02013793374301578,5.000000000001307,1,1.3073986337985843e-12,4.216895101762313e-08,0.0033354000125444304,4.471328826639282e-06,0.1563889286856732
5,-0.0036794146434967912,-0.12061990877067269,0.16071665239419,-0.04211082246483652,0.0001213752830832645,0.0210466458887886,4.999999999991798,1,8.202327705930657e-12,5.228488619166645e-08,0.0033003024913997587,5.543880503124524e-06,0.1555010500500165
6,-0.003649303528567855,-0.12064197266403949,0.16035959074107103,-0.0417542820340989,0.00011986065836674322,0.02195710650488518,4.999999999980976,1,1.9023893571556982e-11,6.223028438328034e-08,0.003265204971575775,6.598315039149901e-06,0.15461317125840804
7,-0.0036191911408347613,-0.12065860425119106,0.15999557918941787,-0.04139797638049623,0.00011835463873178103,0.022869319567005955,4.999999999967866,1,3.213429522475053e-11,7.200512917926532e-08,0.003230107453056447,7.63462995801864e-06,0.15372529231190493
8,-0.003589077490173749,-0.12066978684947492,0.15962459634154763,-0.041041905801419455,0.00011685722350457442,0.023783290086763907,4.999999999987583,1,1.241673430740775e-11,8.160940440420565e-08,0.0031950099358255845,8.652822835885121e-06,0.1528374132115805
9,-0.0035589625865722705,-0.12067550279049676,0.15924661966317316,-0.04068607086100992,0.00011536841202145202,0.024699023493387973,4.999999999982282,1,1.7718271294597798e-11,9.104309376220573e-08,0.0031599124198671757,9.652891287243894e-06,0.15194953395851296
10,-0.0035288464402094635,-0.12067573305893267,0.15886162587257274,-0.04033047388167526,0.00011388820363077922,0.025616526374874996,4.999999999999692,1,3.0819791163594346e-13,1.0030618125033199e-07,0.0031248149051650185,1.063483296189825e-05,0.15106165455378961
11,-0.003498729061334094,-0.12067045777114778,0.15846959037594996,-0.03997511688302889,0.00011241659769178412,0.026535805460194437,4.999999999982586,1,1.7413626096640655e-11,1.0939865006074932e-07,0.0030897173917031127,1.159864554186508e-05,0.15017377499850493
12,-0.003468610460407351,-0.12065965555666629,0.15807048796123901,-0.039620004183471114,0.0001109535935754006,0.027456868908520202,5.000000000000972,1,9.71667191151937e-13,1.1832048407847405e-07,0.0030546198794650877,1.2544326740846133e-05,0.14928589529377098
13,-0.0034384906479727104,-0.12064330406370095,0.15766429218872097,-0.03926514020072592,0.00010949919066396853,0.028379725224701963,4.999999999976193,1,2.3806734361642157e-11,1.2707166647616494e-07,0.003019522368434913,1.3471874303686195e-05,0.14839801544069817
14,-0.0034083696347159027,-0.12062137968337246,0.15725097568688806,-0.03891053058849891,0.00010805338835106236,0.029304383824260698,4.999999999986787,1,1.3213430349878763e-11,1.3565218051522933e-07,0.0029844248585963297,1.4381286005751832e-05,0.14751013544041022
15,-0.003378247431447414,-0.12059385759796966,0.15683051006926452,-0.03855618198328542,0.00010661618604196249,0.03023085491164553,5.000000000005773,1,5.773159728050814e-12,1.4406200925870233e-07,0.002949327349933282,1.5272559653229852e-05,0.14662225529404663
16,-0.003348124049065324,-0.12056071189821524,0.15640286575240653,-0.038202101423809365,0.00010518758315282205,0.031159149198931847,4.9999999999832525,1,1.674749228186556e-11,1.5230113539370472e-07,0.002914229842429342,1.614569308236227e-05,0.14573437500274616
17,-0.003317999498585196,-0.12052191545082211,0.1559680120792429,-0.037848296864499725,0.00010376757910941333,0.032089278163516664,4.999999999996454,1,3.5456082514429e-12,1.6036954194516656e-07,0.0028791323360683996,1.7000684157911655e-05,0.14484649456767199
18,-0.003287873791118086,-0.12047743990955567,0.1555259172648772,-0.03749477705667359,0.000102356173351066,0.033021253994567484,4.999999999987577,1,1.2422951556345652e-11,1.6826721105914096e-07,0.002844034830834332,1.783753077745273e-05,0.14395861398998278
19,-0.0032577469379012013,-0.12042725561841823,0.15507654847885408,-0.03714155191025059,0.00010095336532661302,0.033955089775643515,4.9999999999883515,1,1.1648459974367142e-11,1.7599412543148699e-07,0.0028089373267107354,1.8656230866794458e-05,0.14307073327085978
20,-0.003227618950233507,-0.12037133178943153,0.15461987156171073,-0.03678863160050151,9.955915449618017e-05,0.03489079905268197,4.999999999971487,1,2.851319180763312e-11,1.8355026713945168e-07,0.0027738398236814665,1.9456782382367803e-05,0.14218285241149223
21,-0.0031974898395269557,-0.12030963631114522,0.1541558512220134,-0.03643602734284956,9.817354033123201e-05,0.0358283962202712,4.999999999976788,1,2.3211654820443073e-11,1.9093561823948197e-07,0.0027387423217301297,2.0239183310738795e-05,0.14129497141307829
